timestamp,price,volume
2025-09-02 22:17:00,236.65,3960
2025-09-02 22:18:00,236.6,1545
2025-09-02 22:19:00,236.6,512
2025-09-02 22:20:00,236.5,3546
2025-09-02 22:21:00,236.59,2196
2025-09-02 22:22:00,236.55,854
2025-09-02 22:23:00,236.5001,2448
2025-09-02 22:24:00,236.509,748
2025-09-02 22:25:00,236.6,3661
2025-09-02 22:26:00,236.5,496
2025-09-02 22:27:00,236.5,1248
2025-09-02 22:28:00,236.36,2857
2025-09-02 22:29:00,236.42,1200
2025-09-02 22:30:00,236.37,818
2025-09-02 22:31:00,236.46,4615
2025-09-02 22:32:00,236.65,4537
2025-09-02 22:33:00,236.5,4818
2025-09-02 22:34:00,236.46,1047
2025-09-02 22:35:00,236.5365,2080
2025-09-02 22:36:00,236.51,3496
2025-09-02 22:37:00,236.43,479
2025-09-02 22:38:00,236.4,1851
2025-09-02 22:39:00,236.42,1690
2025-09-02 22:40:00,236.39,1393
2025-09-02 22:41:00,236.33,1953
2025-09-02 22:42:00,236.3,3365
2025-09-02 22:43:00,236.12,7150
2025-09-02 22:44:00,236.0201,5689
2025-09-02 22:45:00,236,4942
2025-09-02 22:46:00,236,2129
2025-09-02 22:47:00,236,2541
2025-09-02 22:48:00,235.82,10744
2025-09-02 22:49:00,235.879,1592
2025-09-02 22:50:00,235.82,6133
2025-09-02 22:51:00,235.8,1941
2025-09-02 22:52:00,235.79,3939
2025-09-02 22:53:00,235.7101,1831
2025-09-02 22:54:00,235.74,1992
2025-09-02 22:55:00,235.7,3626
2025-09-02 22:56:00,235.6144,1717
2025-09-02 22:57:00,235.55,5975
2025-09-02 22:58:00,235.6,2203
2025-09-02 22:59:00,235.56,1161
2025-09-02 23:00:00,235.75,6271
2025-09-02 23:01:00,235.72,664
2025-09-02 23:02:00,235.8536,542
2025-09-02 23:03:00,235.85,2437
2025-09-02 23:05:00,235.8,513
2025-09-02 23:06:00,235.71,955
2025-09-02 23:07:00,235.74,1055
2025-09-02 23:08:00,235.74,6124
2025-09-02 23:09:00,235.5716,557
2025-09-02 23:10:00,235.8,1368
2025-09-02 23:11:00,235.72,505
2025-09-02 23:12:00,235.7004,1164
2025-09-02 23:13:00,235.82,1048
2025-09-02 23:14:00,235.95,702
2025-09-02 23:15:00,235.98,3001
2025-09-02 23:16:00,236.07,2785
2025-09-02 23:17:00,236.11,2270
2025-09-02 23:18:00,236.11,489
2025-09-02 23:19:00,235.75,3486
2025-09-02 23:20:00,235.86,880
2025-09-02 23:21:00,235.68,884
2025-09-02 23:22:00,235.58,1332
2025-09-02 23:23:00,235.5,1867
2025-09-02 23:24:00,235.893,893
2025-09-02 23:25:00,235.75,468
2025-09-02 23:26:00,235.75,632
2025-09-02 23:27:00,235.75,599
2025-09-02 23:28:00,235.7263,465
2025-09-02 23:29:00,235.7,1675
2025-09-02 23:30:00,235.75,1032
2025-09-02 23:31:00,235.65,928
2025-09-02 23:32:00,235.75,1689
2025-09-02 23:33:00,235.72,927
2025-09-02 23:34:00,235.9,1433
2025-09-02 23:36:00,235.91,2635
2025-09-02 23:37:00,235.92,512
2025-09-02 23:38:00,235.95,953
2025-09-02 23:39:00,235.85,5799
2025-09-02 23:40:00,235.86,3293
2025-09-02 23:42:00,235.9499,2330
2025-09-02 23:43:00,235.95,3223
2025-09-02 23:44:00,235.941,683
2025-09-02 23:45:00,235.9,625
2025-09-02 23:46:00,235.9,709
2025-09-02 23:47:00,235.85,1019
2025-09-02 23:48:00,235.8995,2669
2025-09-02 23:49:00,235.85,6884
2025-09-02 23:51:00,235.8545,338
2025-09-02 23:52:00,235.92,8482
2025-09-02 23:53:00,236,1755
2025-09-02 23:54:00,236.0983,1378
2025-09-02 23:55:00,236.01,1635
2025-09-02 23:56:00,236.3,8062
2025-09-02 23:57:00,236.2,8997
2025-09-02 23:58:00,236.5,13348
2025-09-02 23:59:00,236.532,12042
2025-09-03 08:00:00,235.63,4038
2025-09-03 08:01:00,235.59,1474
2025-09-03 08:02:00,235.66,1918
2025-09-03 08:03:00,235.7,1741
2025-09-03 08:04:00,235.78,3657
2025-09-03 08:05:00,235.61,2691
2025-09-03 08:07:00,235.61,1575
2025-09-03 08:08:00,235.68,2828
2025-09-03 08:09:00,235.69,1092
2025-09-03 08:10:00,235.69,1254
2025-09-03 08:11:00,235.68,1380
2025-09-03 08:12:00,235.64,1678
2025-09-03 08:13:00,235.84,3708
2025-09-03 08:14:00,235.88,1293
2025-09-03 08:15:00,235.85,1600
2025-09-03 08:18:00,235.85,1010
2025-09-03 08:19:00,235.94,1955
2025-09-03 08:20:00,236.01,4742
2025-09-03 08:21:00,236.16,1088
2025-09-03 08:22:00,236,1988
2025-09-03 08:23:00,236.2,2523
2025-09-03 08:24:00,236.15,734
2025-09-03 08:25:00,236.12,2854
2025-09-03 08:29:00,236.02,1007
2025-09-03 08:30:00,236.05,2685
2025-09-03 08:32:00,236.15,1844
2025-09-03 08:33:00,236.08,1540
2025-09-03 08:34:00,236.04,1313
2025-09-03 08:35:00,236.09,880
2025-09-03 08:36:00,236.08,667
2025-09-03 08:37:00,236.05,386
2025-09-03 08:38:00,236.1,581
2025-09-03 08:39:00,236.13,1406
2025-09-03 08:40:00,236.2,369
2025-09-03 08:41:00,236.13,574
2025-09-03 08:43:00,236.16,1013
2025-09-03 08:44:00,236.2,3120
2025-09-03 08:45:00,236.14,175
2025-09-03 08:51:00,236.07,494
2025-09-03 08:53:00,236.07,802
2025-09-03 08:56:00,236.08,646
2025-09-03 08:57:00,236.2,1994
2025-09-03 08:59:00,236.2,363
2025-09-03 09:01:00,236.3,1593
2025-09-03 09:03:00,236.28,296
2025-09-03 09:05:00,236.2,505
2025-09-03 09:06:00,236.15,431
2025-09-03 09:07:00,236.19,477
2025-09-03 09:08:00,236.3,2531
2025-09-03 09:09:00,236.25,872
2025-09-03 09:10:00,236.13,1129
2025-09-03 09:14:00,236.07,1294
2025-09-03 09:15:00,236.07,1141
2025-09-03 09:19:00,236.07,2215
2025-09-03 09:20:00,236.09,1459
2025-09-03 09:22:00,236.24,1398
2025-09-03 09:24:00,236.26,791
2025-09-03 09:28:00,236.26,238
2025-09-03 09:29:00,236.3,1532
2025-09-03 09:32:00,236.33,1463
2025-09-03 09:34:00,236.33,1377
2025-09-03 09:37:00,236.4,1605
2025-09-03 09:38:00,236.4,1087
2025-09-03 09:39:00,236.38,1403
2025-09-03 09:40:00,236.5,1026
2025-09-03 09:41:00,236.5,1948
2025-09-03 09:42:00,236.53,2002
2025-09-03 09:43:00,236.56,509
2025-09-03 09:44:00,236.61,2010
2025-09-03 09:45:00,236.7,4401
2025-09-03 09:46:00,236.7,3035
2025-09-03 09:47:00,236.7,4825
2025-09-03 09:48:00,236.7,1417
2025-09-03 09:50:00,236.75,942
2025-09-03 09:51:00,236.75,957
2025-09-03 09:52:00,236.84,3294
2025-09-03 09:53:00,236.85,1402
2025-09-03 09:54:00,236.88,390
2025-09-03 09:55:00,237.13,8278
2025-09-03 09:56:00,237,1960
2025-09-03 09:57:00,237.09,3911
2025-09-03 09:58:00,236.93,668
2025-09-03 09:59:00,237.06,2439
2025-09-03 10:00:00,237.15,899
2025-09-03 10:01:00,237.17,1530
2025-09-03 10:02:00,237.01,2091
2025-09-03 10:03:00,237,2021
2025-09-03 10:04:00,237.07,522
2025-09-03 10:05:00,237.15,931
2025-09-03 10:06:00,237.1,1235
2025-09-03 10:07:00,237.1,1124
2025-09-03 10:08:00,237.08,776
2025-09-03 10:09:00,237.15,935
2025-09-03 10:10:00,237.14,2079
2025-09-03 10:11:00,237.25,2506
2025-09-03 10:12:00,237.27,2985
2025-09-03 10:13:00,237.3,2483
2025-09-03 10:14:00,237.21,1988
2025-09-03 10:15:00,237.25,974
2025-09-03 10:16:00,237.25,1049
2025-09-03 10:18:00,237.25,3918
2025-09-03 10:19:00,237.27,2694
2025-09-03 10:20:00,237.2,1405
2025-09-03 10:21:00,237.17,1137
2025-09-03 10:22:00,237.24,2479
2025-09-03 10:23:00,237.34,2610
2025-09-03 10:26:00,237.3,348
2025-09-03 10:27:00,237.39,1785
2025-09-03 10:28:00,237.63,4111
2025-09-03 10:29:00,237.75,5328
2025-09-03 10:30:00,237.78,5042
2025-09-03 10:31:00,237.52,3156
2025-09-03 10:32:00,237.52,2337
2025-09-03 10:33:00,237.58,1055
2025-09-03 10:35:00,237.51,1557
2025-09-03 10:36:00,237.45,2818
2025-09-03 10:37:00,237.5,874
2025-09-03 10:38:00,237.55,783
2025-09-03 10:39:00,237.56,580
2025-09-03 10:40:00,237.4,3505
2025-09-03 10:41:00,237.4,905
2025-09-03 10:42:00,237.35,1792
2025-09-03 10:43:00,237.35,498
2025-09-03 10:44:00,237.3,1044
2025-09-03 10:45:00,237.28,915
2025-09-03 10:46:00,237.4,6328
2025-09-03 10:47:00,237.31,2214
2025-09-03 10:48:00,237.3,297
2025-09-03 10:50:00,237.25,1699
2025-09-03 10:51:00,237.3,4719
2025-09-03 10:52:00,237.34,1405
2025-09-03 10:53:00,237.4,1399
2025-09-03 10:54:00,237.5,11923
2025-09-03 10:55:00,237.95,12631
2025-09-03 10:56:00,237.7,2991
2025-09-03 10:57:00,237.73,6597
2025-09-03 10:58:00,237.77,2130
2025-09-03 10:59:00,237.64,4260
2025-09-03 11:00:00,237.65,7821
2025-09-03 11:01:00,237.7,2148
2025-09-03 11:02:00,237.7,1355
2025-09-03 11:03:00,238.01,10262
2025-09-03 11:04:00,238.1,17189
2025-09-03 11:05:00,238.2,810
2025-09-03 11:06:00,238.3,1620
2025-09-03 11:07:00,238.11,8366
2025-09-03 11:08:00,237.99,5673
2025-09-03 11:09:00,238.48,9846
2025-09-03 11:10:00,238.54,6811
2025-09-03 11:11:00,238.7,13148
2025-09-03 11:12:00,238.73,12297
2025-09-03 11:13:00,238.93,41223
2025-09-03 11:14:00,238.83,50246
2025-09-03 11:15:00,238.77,30787
2025-09-03 11:16:00,239.07,12488
2025-09-03 11:17:00,239.01,6568
2025-09-03 11:18:00,239,4615
2025-09-03 11:19:00,238.73,6408
2025-09-03 11:20:00,239.33,20327
2025-09-03 11:22:00,239.12,5420
2025-09-03 11:23:00,239.1,7871
2025-09-03 11:24:00,239.32,12425
2025-09-03 11:25:00,239.39,10723
2025-09-03 11:26:00,239,33319
2025-09-03 11:27:00,239.02,2983
2025-09-03 11:28:00,238.81,6455
2025-09-03 11:29:00,238.75,2751
2025-09-03 11:30:00,238.68,4658
2025-09-03 11:31:00,238.61,7655
2025-09-03 11:32:00,238.57,2562
2025-09-03 11:33:00,238.66,27621
2025-09-03 11:34:00,238.76,6333
2025-09-03 11:35:00,238.9,7237
2025-09-03 11:36:00,238.8,5840
2025-09-03 11:37:00,238.7,5812
2025-09-03 11:38:00,238.74,7748
2025-09-03 11:39:00,238.73,810
2025-09-03 11:40:00,238.67,7025
2025-09-03 11:41:00,238.64,3251
2025-09-03 11:42:00,238.69,6422
2025-09-03 11:43:00,238.8,11632
2025-09-03 11:44:00,238.8,3307
2025-09-03 11:45:00,238.8,1803
2025-09-03 11:46:00,238.8,11317
2025-09-03 11:48:00,238.76,554
2025-09-03 11:49:00,238.5,17017
2025-09-03 11:50:00,238.5,3034
2025-09-03 11:51:00,238.3,20626
2025-09-03 11:52:00,238.32,2702
2025-09-03 11:53:00,238.36,2748
2025-09-03 11:54:00,238.32,1698
2025-09-03 11:55:00,238.3,7886
2025-09-03 11:56:00,238.19,6127
2025-09-03 11:57:00,238.29,4118
2025-09-03 11:58:00,238.25,8318
2025-09-03 11:59:00,238.26,7407
2025-09-03 12:00:00,238.35,274876
2025-09-03 12:01:00,238.59,10800
2025-09-03 12:02:00,238.4399,13299
2025-09-03 12:03:00,238.55,2518
2025-09-03 12:04:00,238.5117,3320
2025-09-03 12:05:00,238.44,4092
2025-09-03 12:06:00,238.3999,5914
2025-09-03 12:07:00,238.31,5635
2025-09-03 12:08:00,238.15,3340
2025-09-03 12:09:00,238.14,10612
2025-09-03 12:10:00,238.15,9294
2025-09-03 12:11:00,238.15,3495
2025-09-03 12:12:00,238.1,8053
2025-09-03 12:13:00,238.2,5054
2025-09-03 12:14:00,238.1001,5625
2025-09-03 12:15:00,238.12,8580
2025-09-03 12:16:00,238.21,2976
2025-09-03 12:17:00,238.12,5263
2025-09-03 12:18:00,238.49,39402
2025-09-03 12:19:00,238.49,7370
2025-09-03 12:20:00,238.42,7697
2025-09-03 12:21:00,238.3022,4228
2025-09-03 12:22:00,238.3982,6046
2025-09-03 12:23:00,238.09,10826
2025-09-03 12:24:00,238.0005,2089
2025-09-03 12:25:00,238,16559
2025-09-03 12:26:00,237.95,11173
2025-09-03 12:27:00,238.15,7222
2025-09-03 12:28:00,238.25,9314
2025-09-03 12:29:00,238.1512,1681
2025-09-03 12:30:00,238,8930
2025-09-03 12:31:00,237.85,12846
2025-09-03 12:32:00,237.84,12191
2025-09-03 12:33:00,237.751,4759
2025-09-03 12:34:00,237.7118,5616
2025-09-03 12:35:00,237.95,2298
2025-09-03 12:36:00,237.85,6437
2025-09-03 12:37:00,237.851,5811
2025-09-03 12:38:00,237.87,2040
2025-09-03 12:39:00,237.97,2956
2025-09-03 12:40:00,238,4404
2025-09-03 12:41:00,238.03,8589
2025-09-03 12:42:00,238.0792,6112
2025-09-03 12:43:00,238.28,6282
2025-09-03 12:44:00,238.1,3016
2025-09-03 12:45:00,238.15,5828
2025-09-03 12:46:00,238.29,3140
2025-09-03 12:47:00,238.28,5808
2025-09-03 12:48:00,238.17,2854
2025-09-03 12:49:00,238.29,9715
2025-09-03 12:50:00,238.27,5719
2025-09-03 12:51:00,238.1,12171
2025-09-03 12:52:00,238.1,9962
2025-09-03 12:53:00,238.1,1782
2025-09-03 12:54:00,238.01,9839
2025-09-03 12:55:00,237.94,5634
2025-09-03 12:56:00,237.9,7552
2025-09-03 12:57:00,237.96,4684
2025-09-03 12:58:00,237.94,4923
2025-09-03 12:59:00,237.77,11921
2025-09-03 13:00:00,237.81,13111
2025-09-03 13:01:00,237.84,12993
2025-09-03 13:02:00,237.9,4321
2025-09-03 13:03:00,238,13159
2025-09-03 13:04:00,238.29,34478
2025-09-03 13:05:00,238.68,68932
2025-09-03 13:06:00,238.5509,29660
2025-09-03 13:07:00,238.4,18647
2025-09-03 13:08:00,238.2498,9289
2025-09-03 13:09:00,238.2514,4937
2025-09-03 13:10:00,238.1801,6942
2025-09-03 13:11:00,238.1,3271
2025-09-03 13:12:00,237.8501,14658
2025-09-03 13:13:00,237.72,11874
2025-09-03 13:14:00,237.8,9370
2025-09-03 13:15:00,237.67,8313
2025-09-03 13:16:00,237.65,12394
2025-09-03 13:17:00,237.68,6580
2025-09-03 13:18:00,237.26,20887
2025-09-03 13:19:00,237.4,11914
2025-09-03 13:20:00,237.6,14581
2025-09-03 13:21:00,237.6,10463
2025-09-03 13:22:00,237.51,7227
2025-09-03 13:23:00,237.37,19673
2025-09-03 13:24:00,237.24,16615
2025-09-03 13:25:00,237.14,77547
2025-09-03 13:26:00,237.02,30011
2025-09-03 13:27:00,237.12,57807
2025-09-03 13:28:00,237.2,30175
2025-09-03 13:29:00,237.17,34884
2025-09-03 13:30:00,236.83,2166042
2025-09-03 13:31:00,236.41,785180
2025-09-03 13:32:00,236.82,599701
2025-09-03 13:33:00,236.79,583214
2025-09-03 13:34:00,235.63,517162
2025-09-03 13:35:00,235.68,534940
2025-09-03 13:36:00,235.5194,364548
2025-09-03 13:37:00,234.9785,432386
2025-09-03 13:38:00,235.29,365154
2025-09-03 13:39:00,235.3,293449
2025-09-03 13:40:00,234.8523,369049
2025-09-03 13:41:00,234.97,341336
2025-09-03 13:42:00,235.1506,239393
2025-09-03 13:43:00,235.005,196065
2025-09-03 13:44:00,234.505,300349
2025-09-03 13:45:00,234.66,327825
2025-09-03 13:46:00,234.73,231063
2025-09-03 13:47:00,235.04,262675
2025-09-03 13:48:00,235.11,215274
2025-09-03 13:49:00,235.29,246722
2025-09-03 13:50:00,235.79,347600
2025-09-03 13:51:00,236.015,326583
2025-09-03 13:52:00,235.85,378764
2025-09-03 13:53:00,236.2923,216119
2025-09-03 13:54:00,236.39,348760
2025-09-03 13:55:00,235.72,265514
2025-09-03 13:56:00,235.46,278351
2025-09-03 13:57:00,235.36,294534
2025-09-03 13:58:00,235.63,215946
2025-09-03 13:59:00,235.69,283985
2025-09-03 14:00:00,235.9599,261656
2025-09-03 14:01:00,235.455,243702
2025-09-03 14:02:00,235.645,234760
2025-09-03 14:03:00,235.56,192314
2025-09-03 14:04:00,235.64,170760
2025-09-03 14:05:00,235.81,329916
2025-09-03 14:06:00,235.68,165708
2025-09-03 14:07:00,235.9784,119411
2025-09-03 14:08:00,235.81,184472
2025-09-03 14:09:00,235.6916,177245
2025-09-03 14:10:00,236.12,271886
2025-09-03 14:11:00,235.78,242082
2025-09-03 14:12:00,235.2,250198
2025-09-03 14:13:00,235.7096,173377
2025-09-03 14:14:00,235.8,171421
2025-09-03 14:15:00,236.075,136958
2025-09-03 14:16:00,236.095,205768
2025-09-03 14:17:00,236.455,258851
2025-09-03 14:18:00,236.9584,368675
2025-09-03 14:19:00,236.995,325394
2025-09-03 14:20:00,237.12,291307
2025-09-03 14:21:00,237.14,176400
2025-09-03 14:22:00,237.18,210454
2025-09-03 14:23:00,237.02,202309
2025-09-03 14:24:00,236.94,214143
2025-09-03 14:25:00,236.9,259127
2025-09-03 14:26:00,237.135,264665
2025-09-03 14:27:00,236.88,192529
2025-09-03 14:28:00,237.01,173436
2025-09-03 14:29:00,236.83,210050
2025-09-03 14:30:00,236.9901,180200
2025-09-03 14:31:00,237.215,198920
2025-09-03 14:32:00,237.245,148500
2025-09-03 14:33:00,237.1501,254858
2025-09-03 14:34:00,237.18,200583
2025-09-03 14:35:00,237.3988,314173
2025-09-03 14:36:00,237.31,249167
2025-09-03 14:37:00,237.38,198521
2025-09-03 14:38:00,237.25,110225
2025-09-03 14:39:00,237.15,104942
2025-09-03 14:40:00,237.33,179649
2025-09-03 14:41:00,237.19,144567
2025-09-03 14:42:00,237.12,100268
2025-09-03 14:43:00,237.15,126406
2025-09-03 14:44:00,237.095,117916
2025-09-03 14:45:00,237.02,155608
2025-09-03 14:46:00,237.16,147478
2025-09-03 14:47:00,237.34,216947
2025-09-03 14:48:00,237.535,186557
2025-09-03 14:49:00,237.47,140658
2025-09-03 14:50:00,237.36,139892
2025-09-03 14:51:00,237.3603,130402
2025-09-03 14:52:00,237.42,129289
2025-09-03 14:53:00,237.02,219476
2025-09-03 14:54:00,236.99,182951
2025-09-03 14:55:00,236.9,120384
2025-09-03 14:56:00,236.89,130435
2025-09-03 14:57:00,236.945,107774
2025-09-03 14:58:00,237.01,96000
2025-09-03 14:59:00,237,139467
2025-09-03 15:00:00,236.99,131329
2025-09-03 15:01:00,236.5201,203511
2025-09-03 15:02:00,236.37,147741
2025-09-03 15:03:00,236.28,138956
2025-09-03 15:04:00,236.3,104664
2025-09-03 15:05:00,236.43,203843
2025-09-03 15:06:00,236.42,115725
2025-09-03 15:07:00,236.23,150801
2025-09-03 15:08:00,236.215,106055
2025-09-03 15:09:00,236.13,98102
2025-09-03 15:10:00,236.3201,95602
2025-09-03 15:11:00,236.5502,105485
2025-09-03 15:12:00,236.47,180561
2025-09-03 15:13:00,236.36,137228
2025-09-03 15:14:00,236.27,96492
2025-09-03 15:15:00,236.345,84331
2025-09-03 15:16:00,236.41,96094
2025-09-03 15:17:00,236.395,117296
2025-09-03 15:18:00,236.3,62233
2025-09-03 15:19:00,236.48,88543
2025-09-03 15:20:00,236.36,78519
2025-09-03 15:21:00,236.0701,189386
2025-09-03 15:22:00,236.09,66851
2025-09-03 15:23:00,236.055,59427
2025-09-03 15:24:00,236.17,58290
2025-09-03 15:25:00,236.09,72913
2025-09-03 15:26:00,236.36,89009
2025-09-03 15:27:00,236.37,102454
2025-09-03 15:28:00,236.295,83029
2025-09-03 15:29:00,236.011,148622
2025-09-03 15:30:00,235.88,178336
2025-09-03 15:31:00,235.83,153063
2025-09-03 15:32:00,235.91,108016
2025-09-03 15:33:00,236.085,76072
2025-09-03 15:34:00,236.0214,73271
2025-09-03 15:35:00,236.09,100362
2025-09-03 15:36:00,236.195,123351
2025-09-03 15:37:00,236.02,73332
2025-09-03 15:38:00,236.07,75894
2025-09-03 15:39:00,236.25,49908
2025-09-03 15:40:00,236.13,80529
2025-09-03 15:41:00,236.15,47396
2025-09-03 15:42:00,236.3101,122437
2025-09-03 15:43:00,236.24,106292
2025-09-03 15:44:00,236.24,73886
2025-09-03 15:45:00,236.24,66233
2025-09-03 15:46:00,236.145,53380
2025-09-03 15:47:00,236.02,78157
2025-09-03 15:48:00,235.97,49899
2025-09-03 15:49:00,236.135,54587
2025-09-03 15:50:00,236.28,54192
2025-09-03 15:51:00,236.28,64744
2025-09-03 15:52:00,236.13,61974
2025-09-03 15:53:00,235.98,69863
2025-09-03 15:54:00,236.02,49329
2025-09-03 15:55:00,235.79,126339
2025-09-03 15:56:00,235.81,84941
2025-09-03 15:57:00,235.6251,112034
2025-09-03 15:58:00,235.55,49028
2025-09-03 15:59:00,235.615,184536
2025-09-03 16:00:00,235.71,87748
2025-09-03 16:01:00,235.65,44739
2025-09-03 16:02:00,235.61,56405
2025-09-03 16:03:00,235.55,44080
2025-09-03 16:04:00,235.6501,55693
2025-09-03 16:05:00,235.7798,289055
2025-09-03 16:06:00,235.86,43345
2025-09-03 16:07:00,236.01,79071
2025-09-03 16:08:00,236.066,70627
2025-09-03 16:09:00,236,45751
2025-09-03 16:10:00,235.96,98800
2025-09-03 16:11:00,236.035,152859
2025-09-03 16:12:00,236.16,91996
2025-09-03 16:13:00,236.1601,58334
2025-09-03 16:14:00,236.28,41546
2025-09-03 16:15:00,236.15,79848
2025-09-03 16:16:00,236.24,48056
2025-09-03 16:17:00,236.23,57457
2025-09-03 16:18:00,236.41,47606
2025-09-03 16:19:00,236.59,90582
2025-09-03 16:20:00,236.6199,56169
2025-09-03 16:21:00,236.772,85619
2025-09-03 16:22:00,236.66,60091
2025-09-03 16:23:00,236.44,63057
2025-09-03 16:24:00,236.35,68183
2025-09-03 16:25:00,236.34,63820
2025-09-03 16:26:00,236.6,71506
2025-09-03 16:27:00,236.54,63799
2025-09-03 16:28:00,236.46,80920
2025-09-03 16:29:00,236.49,31838
2025-09-03 16:30:00,236.58,49847
2025-09-03 16:31:00,236.65,54683
2025-09-03 16:32:00,236.65,51813
2025-09-03 16:33:00,236.7,40049
2025-09-03 16:34:00,236.75,40553
2025-09-03 16:35:00,236.79,79268
2025-09-03 16:36:00,236.825,64045
2025-09-03 16:37:00,236.89,93893
2025-09-03 16:38:00,236.92,66876
2025-09-03 16:39:00,236.94,64153
2025-09-03 16:40:00,236.74,92102
2025-09-03 16:41:00,236.9582,61205
2025-09-03 16:42:00,237.0316,138350
2025-09-03 16:43:00,237.06,74797
2025-09-03 16:44:00,236.955,50228
2025-09-03 16:45:00,237.025,61740
2025-09-03 16:46:00,237.11,67176
2025-09-03 16:47:00,236.99,79422
2025-09-03 16:48:00,236.96,66805
2025-09-03 16:49:00,236.84,63420
2025-09-03 16:50:00,236.72,63929
2025-09-03 16:51:00,236.8442,81927
2025-09-03 16:52:00,237.05,71511
2025-09-03 16:53:00,237.07,94871
2025-09-03 16:54:00,237.15,55812
2025-09-03 16:55:00,237.1916,83399
2025-09-03 16:56:00,237.2,50789
2025-09-03 16:57:00,237.295,70676
2025-09-03 16:58:00,237.2309,73210
2025-09-03 16:59:00,237.055,67086
2025-09-03 17:00:00,237.18,95219
2025-09-03 17:01:00,237.1562,81153
2025-09-03 17:02:00,237.3242,72641
2025-09-03 17:03:00,237.41,109059
2025-09-03 17:04:00,237.42,57238
2025-09-03 17:05:00,237.44,144657
2025-09-03 17:06:00,237.53,66777
2025-09-03 17:07:00,237.51,63285
2025-09-03 17:08:00,237.52,73467
2025-09-03 17:09:00,237.58,89482
2025-09-03 17:10:00,237.775,135008
2025-09-03 17:11:00,237.8501,137808
2025-09-03 17:12:00,237.84,124390
2025-09-03 17:13:00,237.79,83088
2025-09-03 17:14:00,237.77,113860
2025-09-03 17:15:00,237.65,96949
2025-09-03 17:16:00,237.74,73831
2025-09-03 17:17:00,237.6599,64362
2025-09-03 17:18:00,237.65,60450
2025-09-03 17:19:00,237.6,72666
2025-09-03 17:20:00,237.6071,114331
2025-09-03 17:21:00,237.525,72614
2025-09-03 17:22:00,237.5156,69455
2025-09-03 17:23:00,237.5,106680
2025-09-03 17:24:00,237.6,86099
2025-09-03 17:25:00,237.47,61855
2025-09-03 17:26:00,237.43,91839
2025-09-03 17:27:00,237.52,66748
2025-09-03 17:28:00,237.44,33561
2025-09-03 17:29:00,237.4272,60401
2025-09-03 17:30:00,237.37,43941
2025-09-03 17:31:00,237.1387,86922
2025-09-03 17:32:00,237.26,75011
2025-09-03 17:33:00,237.16,99933
2025-09-03 17:34:00,237.1102,65320
2025-09-03 17:35:00,237.0101,99310
2025-09-03 17:36:00,237.0417,101492
2025-09-03 17:37:00,237.2101,71186
2025-09-03 17:38:00,237.245,57851
2025-09-03 17:39:00,237.17,149617
2025-09-03 17:40:00,237.06,67416
2025-09-03 17:41:00,236.985,63055
2025-09-03 17:42:00,237.03,62451
2025-09-03 17:43:00,236.9999,82763
2025-09-03 17:44:00,236.89,66676
2025-09-03 17:45:00,236.71,103244
2025-09-03 17:46:00,236.8,79089
2025-09-03 17:47:00,236.975,69415
2025-09-03 17:48:00,237.075,68442
2025-09-03 17:49:00,237.26,136718
2025-09-03 17:50:00,237.26,65178
2025-09-03 17:51:00,237.295,156292
2025-09-03 17:52:00,237.15,81259
2025-09-03 17:53:00,237.165,44080
2025-09-03 17:54:00,237.05,57207
2025-09-03 17:55:00,237.075,63419
2025-09-03 17:56:00,236.98,105084
2025-09-03 17:57:00,236.94,47255
2025-09-03 17:58:00,237.015,41469
2025-09-03 17:59:00,237.06,57262
2025-09-03 18:00:00,236.82,94768
2025-09-03 18:01:00,237.035,50749
2025-09-03 18:02:00,237.075,117023
2025-09-03 18:03:00,236.93,79325
2025-09-03 18:04:00,236.9301,56259
2025-09-03 18:05:00,236.87,44855
2025-09-03 18:06:00,237.02,57702
2025-09-03 18:07:00,236.945,74581
2025-09-03 18:08:00,236.7635,83884
2025-09-03 18:09:00,236.85,54311
2025-09-03 18:10:00,236.87,42439
2025-09-03 18:11:00,236.8246,44260
2025-09-03 18:12:00,236.86,65714
2025-09-03 18:13:00,236.95,90226
2025-09-03 18:14:00,237.03,60113
2025-09-03 18:15:00,236.89,65295
2025-09-03 18:16:00,236.9,58196
2025-09-03 18:17:00,236.98,40566
2025-09-03 18:18:00,236.8025,51342
2025-09-03 18:19:00,236.83,93216
2025-09-03 18:20:00,236.79,92827
2025-09-03 18:21:00,236.87,53196
2025-09-03 18:22:00,236.82,68908
2025-09-03 18:23:00,236.93,49744
2025-09-03 18:24:00,236.84,56417
2025-09-03 18:25:00,236.96,60952
2025-09-03 18:26:00,236.82,87833
2025-09-03 18:27:00,236.9,67850
2025-09-03 18:28:00,236.855,54405
2025-09-03 18:29:00,236.91,59339
2025-09-03 18:30:00,236.855,62870
2025-09-03 18:31:00,236.83,73089
2025-09-03 18:32:00,236.9057,60670
2025-09-03 18:33:00,236.98,82622
2025-09-03 18:34:00,237.04,58126
2025-09-03 18:35:00,237,132314
2025-09-03 18:36:00,236.94,83304
2025-09-03 18:37:00,237.075,74326
2025-09-03 18:38:00,237.045,43531
2025-09-03 18:39:00,236.89,76470
2025-09-03 18:40:00,236.83,92100
2025-09-03 18:41:00,236.93,93699
2025-09-03 18:42:00,237.065,65763
2025-09-03 18:43:00,237.215,81482
2025-09-03 18:44:00,237.18,73961
